station,date,year,month,day,variable,avg_value
22,2024-02-09,2024,2,9,PM2,15.971565434782608
22,2024-02-09,2024,2,9,RAIN,0.0
22,2024-02-09,2024,2,9,RH,67.78180565217392
22,2024-02-09,2024,2,9,So2,9.681756130434783
22,2024-02-09,2024,2,9,Temp,15.989425652173912
22,2024-02-09,2024,2,9,WDD,122.36224782608694
22,2024-02-09,2024,2,9,WDS,1.8569324782608694
22,2024-02-10,2024,2,10,PM2,10.31315252173913
22,2024-02-10,2024,2,10,RAIN,0.0032729565217391302
22,2024-02-10,2024,2,10,RH,63.47843608695653
22,2024-02-10,2024,2,10,So2,16.931476230769228
22,2024-02-10,2024,2,10,Temp,15.794975652173914
22,2024-02-10,2024,2,10,WDD,91.65813086956521
22,2024-02-10,2024,2,10,WDS,2.199190913043478
22,2024-02-11,2024,2,11,PM2,11.354775739130435
22,2024-02-11,2024,2,11,RAIN,0.0
22,2024-02-11,2024,2,11,RH,60.61334521739131
22,2024-02-11,2024,2,11,So2,16.869317529411763
22,2024-02-11,2024,2,11,Temp,15.502898434782608
22,2024-02-11,2024,2,11,WDD,146.6860316956522
22,2024-02-11,2024,2,11,WDS,1.6212318695652175
22,2024-02-12,2024,2,12,PM2,22.15699747826087
22,2024-02-12,2024,2,12,RAIN,0.0
22,2024-02-12,2024,2,12,RH,62.78696869565218
22,2024-02-12,2024,2,12,So2,29.787347954545453
22,2024-02-12,2024,2,12,Temp,15.628562173913043
22,2024-02-12,2024,2,12,WDD,168.0106352173913
22,2024-02-12,2024,2,12,WDS,2.330622043478261
22,2024-02-13,2024,2,13,PM2,26.05873430434783
22,2024-02-13,2024,2,13,RAIN,0.004432391304347826
22,2024-02-13,2024,2,13,RH,65.20682260869566
22,2024-02-13,2024,2,13,So2,13.42652905263158
22,2024-02-13,2024,2,13,Temp,16.27910608695652
22,2024-02-13,2024,2,13,WDD,162.57493695652175
22,2024-02-13,2024,2,13,WDS,1.9904589130434782
22,2024-02-14,2024,2,14,PM2,17.821481608695652
22,2024-02-14,2024,2,14,RAIN,0.0
22,2024-02-14,2024,2,14,RH,61.42808
22,2024-02-14,2024,2,14,So2,45.549984111111115
22,2024-02-14,2024,2,14,Temp,15.01458956521739
22,2024-02-14,2024,2,14,WDD,110.8459356521739
22,2024-02-14,2024,2,14,WDS,2.873001217391304
22,2024-02-15,2024,2,15,PM2,16.037017217391305
22,2024-02-15,2024,2,15,RAIN,0.0
22,2024-02-15,2024,2,15,RH,61.725983913043486
22,2024-02-15,2024,2,15,So2,2.7466504736842103
22,2024-02-15,2024,2,15,Temp,15.352042173913043
22,2024-02-15,2024,2,15,WDD,110.45044391304347
22,2024-02-15,2024,2,15,WDS,2.2694384782608696
22,2024-02-16,2024,2,16,PM2,15.350854739130435
22,2024-02-16,2024,2,16,RAIN,0.0
22,2024-02-16,2024,2,16,RH,65.87278478260869
22,2024-02-16,2024,2,16,So2,7.971241565217392
22,2024-02-16,2024,2,16,Temp,15.911696956521737
22,2024-02-16,2024,2,16,WDD,125.4148595652174
22,2024-02-16,2024,2,16,WDS,2.1440096956521737
22,2024-02-17,2024,2,17,PM2,11.530749608695652
22,2024-02-17,2024,2,17,RAIN,0.0
22,2024-02-17,2024,2,17,RH,63.57183
22,2024-02-17,2024,2,17,So2,38.85068458333333
22,2024-02-17,2024,2,17,Temp,15.797035217391306
22,2024-02-17,2024,2,17,WDD,123.70676565217391
22,2024-02-17,2024,2,17,WDS,2.335537391304348
22,2024-02-18,2024,2,18,PM2,19.26969465217391
22,2024-02-18,2024,2,18,RAIN,0.0
22,2024-02-18,2024,2,18,RH,64.99524956521739
22,2024-02-18,2024,2,18,So2,50.20594257894737
22,2024-02-18,2024,2,18,Temp,15.460400478260869
22,2024-02-18,2024,2,18,WDD,157.80160260869565
22,2024-02-18,2024,2,18,WDS,2.112019
22,2024-02-19,2024,2,19,PM2,24.157466739130438
22,2024-02-19,2024,2,19,RAIN,0.0
22,2024-02-19,2024,2,19,RH,60.16968652173914
22,2024-02-19,2024,2,19,So2,36.88381556521739
22,2024-02-19,2024,2,19,Temp,16.025434434782607
22,2024-02-19,2024,2,19,WDD,160.35049069565218
22,2024-02-19,2024,2,19,WDS,2.1991545217391306
22,2024-02-20,2024,2,20,PM2,22.96717195652174
22,2024-02-20,2024,2,20,RAIN,0.0
22,2024-02-20,2024,2,20,RH,61.59855043478261
22,2024-02-20,2024,2,20,So2,26.209389086956524
22,2024-02-20,2024,2,20,Temp,16.17369565217391
22,2024-02-20,2024,2,20,WDD,190.31534739130436
22,2024-02-20,2024,2,20,WDS,2.556781260869565
22,2024-02-21,2024,2,21,PM2,21.641546782608696
22,2024-02-21,2024,2,21,RAIN,0.0
22,2024-02-21,2024,2,21,RH,57.680555652173915
22,2024-02-21,2024,2,21,So2,16.907965863636363
22,2024-02-21,2024,2,21,Temp,14.269637347826087
22,2024-02-21,2024,2,21,WDD,193.14392
22,2024-02-21,2024,2,21,WDS,2.225326086956522
22,2024-02-22,2024,2,22,PM2,17.387139434782608
22,2024-02-22,2024,2,22,RAIN,0.0
22,2024-02-22,2024,2,22,RH,61.88490956521739
22,2024-02-22,2024,2,22,So2,4.929213130434783
22,2024-02-22,2024,2,22,Temp,14.922095217391304
22,2024-02-22,2024,2,22,WDD,190.9962491304348
22,2024-02-22,2024,2,22,WDS,2.4595530869565216
22,2024-02-23,2024,2,23,PM2,17.717293304347827
22,2024-02-23,2024,2,23,RAIN,0.0
22,2024-02-23,2024,2,23,RH,61.67755304347826
22,2024-02-23,2024,2,23,So2,29.719446523809523
22,2024-02-23,2024,2,23,Temp,15.387034782608694
22,2024-02-23,2024,2,23,WDD,204.75939739130436
22,2024-02-23,2024,2,23,WDS,2.505030260869565
22,2024-02-24,2024,2,24,PM2,23.500563956521738
22,2024-02-24,2024,2,24,RAIN,0.0
22,2024-02-24,2024,2,24,RH,64.79081434782609
22,2024-02-24,2024,2,24,So2,5.008578222222223
22,2024-02-24,2024,2,24,Temp,15.43596
22,2024-02-24,2024,2,24,WDD,222.70343004347828
22,2024-02-24,2024,2,24,WDS,2.0877959130434784
22,2024-02-25,2024,2,25,PM2,24.063762086956523
22,2024-02-25,2024,2,25,RAIN,0.0
22,2024-02-25,2024,2,25,RH,60.51313521739131
22,2024-02-25,2024,2,25,So2,16.40137889473684
22,2024-02-25,2024,2,25,Temp,15.601631304347825
22,2024-02-25,2024,2,25,WDD,166.73122113043476
22,2024-02-25,2024,2,25,WDS,2.2121557826086957
22,2024-02-26,2024,2,26,PM2,30.289872304347824
22,2024-02-26,2024,2,26,RAIN,0.0
22,2024-02-26,2024,2,26,RH,64.0630804347826
22,2024-02-26,2024,2,26,So2,45.59818988888889
22,2024-02-26,2024,2,26,Temp,15.022517826086958
22,2024-02-26,2024,2,26,WDD,197.6102865217391
22,2024-02-26,2024,2,26,WDS,1.8240519565217392
22,2024-02-27,2024,2,27,PM2,34.285521304347824
22,2024-02-27,2024,2,27,RAIN,0.5641909130434782
22,2024-02-27,2024,2,27,RH,65.59154086956522
22,2024-02-27,2024,2,27,So2,17.911094600000002
22,2024-02-27,2024,2,27,Temp,15.726684782608697
22,2024-02-27,2024,2,27,WDD,197.37096260869566
22,2024-02-27,2024,2,27,WDS,1.9385447826086954
22,2024-02-28,2024,2,28,PM2,61.248284545454545
22,2024-02-28,2024,2,28,RAIN,6.039130434782609e-05
22,2024-02-28,2024,2,28,RH,65.59640608695652
22,2024-02-28,2024,2,28,So2,17.50475247826087
22,2024-02-28,2024,2,28,Temp,16.600308260869564
22,2024-02-28,2024,2,28,WDD,173.6986360869565
22,2024-02-28,2024,2,28,WDS,2.385501347826087
22,2024-02-29,2024,2,29,PM2,81.10641230434783
22,2024-02-29,2024,2,29,RAIN,0.0
22,2024-02-29,2024,2,29,RH,64.67693913043479
22,2024-02-29,2024,2,29,So2,25.85287735
22,2024-02-29,2024,2,29,Temp,16.70785652173913
22,2024-02-29,2024,2,29,WDD,184.28517913043478
22,2024-02-29,2024,2,29,WDS,2.3266786521739133
22,2024-03-01,2024,3,1,PM2,68.04093386956522
22,2024-03-01,2024,3,1,RAIN,0.0
22,2024-03-01,2024,3,1,RH,61.10727608695652
22,2024-03-01,2024,3,1,So2,5.5898217
22,2024-03-01,2024,3,1,Temp,16.274112608695653
22,2024-03-01,2024,3,1,WDD,172.82031
22,2024-03-01,2024,3,1,WDS,2.452777826086957
22,2024-03-02,2024,3,2,PM2,63.47431778260869
22,2024-03-02,2024,3,2,RAIN,0.0
22,2024-03-02,2024,3,2,RH,60.15626826086957
22,2024-03-02,2024,3,2,So2,18.83318075
22,2024-03-02,2024,3,2,Temp,16.37651
22,2024-03-02,2024,3,2,WDD,182.1789497826087
22,2024-03-02,2024,3,2,WDS,2.382820043478261
22,2024-03-03,2024,3,3,PM2,58.21207739130435
22,2024-03-03,2024,3,3,RAIN,0.13567734782608695
22,2024-03-03,2024,3,3,RH,66.92463826086956
22,2024-03-03,2024,3,3,So2,15.225429956521738
22,2024-03-03,2024,3,3,Temp,16.137560434782607
22,2024-03-03,2024,3,3,WDD,161.77970826086957
22,2024-03-03,2024,3,3,WDS,2.4175121304347824
22,2024-03-04,2024,3,4,PM2,61.87053965217392
22,2024-03-04,2024,3,4,RAIN,0.0
22,2024-03-04,2024,3,4,RH,68.06018086956522
22,2024-03-04,2024,3,4,So2,31.8412236
22,2024-03-04,2024,3,4,Temp,16.03327260869565
22,2024-03-04,2024,3,4,WDD,190.30473782608695
22,2024-03-04,2024,3,4,WDS,2.143315260869565
22,2024-03-05,2024,3,5,PM2,55.85458391304348
22,2024-03-05,2024,3,5,RAIN,0.0
22,2024-03-05,2024,3,5,RH,63.744614347826094
22,2024-03-05,2024,3,5,So2,3.1151660555555556
22,2024-03-05,2024,3,5,Temp,16.678201304347827
22,2024-03-05,2024,3,5,WDD,174.85735652173912
22,2024-03-05,2024,3,5,WDS,1.8441181739130434
22,2024-03-06,2024,3,6,PM2,83.30474336363636
22,2024-03-06,2024,3,6,RAIN,0.31140795652173914
22,2024-03-06,2024,3,6,RH,62.99112913043478
22,2024-03-06,2024,3,6,So2,37.20694205555556
22,2024-03-06,2024,3,6,Temp,16.09800086956522
22,2024-03-06,2024,3,6,WDD,138.22823304347827
22,2024-03-06,2024,3,6,WDS,2.1390036086956523
22,2024-03-07,2024,3,7,PM2,53.62463161904762
22,2024-03-07,2024,3,7,RAIN,0.0
22,2024-03-07,2024,3,7,RH,62.57649782608696
22,2024-03-07,2024,3,7,So2,32.02112606666667
22,2024-03-07,2024,3,7,Temp,15.93461347826087
22,2024-03-07,2024,3,7,WDD,111.37620217391304
22,2024-03-07,2024,3,7,WDS,2.111207695652174
22,2024-03-08,2024,3,8,PM2,67.00714386956521
22,2024-03-08,2024,3,8,RAIN,0.0
22,2024-03-08,2024,3,8,RH,62.83494608695653
22,2024-03-08,2024,3,8,So2,8.627738
22,2024-03-08,2024,3,8,Temp,15.90307347826087
22,2024-03-08,2024,3,8,WDD,125.4299952173913
22,2024-03-08,2024,3,8,WDS,1.7426811739130437
22,2024-03-09,2024,3,9,PM2,57.659858695652176
22,2024-03-09,2024,3,9,RAIN,0.0
22,2024-03-09,2024,3,9,RH,66.10873217391304
22,2024-03-09,2024,3,9,So2,12.053750363636363
22,2024-03-09,2024,3,9,Temp,15.209771304347827
22,2024-03-09,2024,3,9,WDD,125.87391173913045
22,2024-03-09,2024,3,9,WDS,1.5261291739130436
22,2024-03-10,2024,3,10,PM2,38.26876639130435
22,2024-03-10,2024,3,10,RAIN,0.0
22,2024-03-10,2024,3,10,RH,57.33526565217391
22,2024-03-10,2024,3,10,So2,12.444754333333332
22,2024-03-10,2024,3,10,Temp,16.15906347826087
22,2024-03-10,2024,3,10,WDD,121.19679391304348
22,2024-03-10,2024,3,10,WDS,1.9890278260869565
22,2024-03-11,2024,3,11,PM2,67.70612364705883
22,2024-03-11,2024,3,11,RAIN,0.0
22,2024-03-11,2024,3,11,RH,65.65991652173912
22,2024-03-11,2024,3,11,So2,10.683848130434782
22,2024-03-11,2024,3,11,Temp,15.423031304347825
22,2024-03-11,2024,3,11,WDD,125.09052869565217
22,2024-03-11,2024,3,11,WDS,1.9529588695652174
22,2024-03-12,2024,3,12,PM2,92.37757691304347
22,2024-03-12,2024,3,12,RAIN,0.0
22,2024-03-12,2024,3,12,RH,64.57902739130435
22,2024-03-12,2024,3,12,So2,22.470157789473685
22,2024-03-12,2024,3,12,Temp,14.83660695652174
22,2024-03-12,2024,3,12,WDD,110.21488304347825
22,2024-03-12,2024,3,12,WDS,2.1763224782608694
22,2024-03-13,2024,3,13,PM2,49.799633944444444
22,2024-03-13,2024,3,13,RAIN,0.0
22,2024-03-13,2024,3,13,RH,59.731496956521745
22,2024-03-13,2024,3,13,So2,8.884673909090909
22,2024-03-13,2024,3,13,Temp,16.719945217391306
22,2024-03-13,2024,3,13,WDD,135.84788173913043
22,2024-03-13,2024,3,13,WDS,2.0773791739130436
22,2024-03-14,2024,3,14,PM2,101.74796727272728
22,2024-03-14,2024,3,14,RAIN,0.0
22,2024-03-14,2024,3,14,RH,67.70457428571429
22,2024-03-14,2024,3,14,So2,25.4047824
22,2024-03-14,2024,3,14,Temp,14.903352142857143
22,2024-03-14,2024,3,14,WDD,100.81374357142856
22,2024-03-14,2024,3,14,WDS,1.9795931428571427
22,2024-03-15,2024,3,15,PM2,82.11235965217392
22,2024-03-15,2024,3,15,RAIN,0.0
22,2024-03-15,2024,3,15,RH,60.38812739130435
22,2024-03-15,2024,3,15,So2,11.997556666666666
22,2024-03-15,2024,3,15,Temp,15.341823913043477
22,2024-03-15,2024,3,15,WDD,119.76857434782607
22,2024-03-15,2024,3,15,WDS,1.8332187391304349
22,2024-03-16,2024,3,16,PM2,105.59330142857144
22,2024-03-16,2024,3,16,RAIN,0.0
22,2024-03-16,2024,3,16,RH,62.21347826086956
22,2024-03-16,2024,3,16,So2,17.7894005
22,2024-03-16,2024,3,16,Temp,15.72463808695652
22,2024-03-16,2024,3,16,WDD,111.31558086956521
22,2024-03-16,2024,3,16,WDS,1.8754408260869566
22,2024-03-17,2024,3,17,PM2,73.4831735652174
22,2024-03-17,2024,3,17,RAIN,0.0
22,2024-03-17,2024,3,17,RH,60.469316086956525
22,2024-03-17,2024,3,17,So2,17.974268
22,2024-03-17,2024,3,17,Temp,15.58471
22,2024-03-17,2024,3,17,WDD,120.22191826086956
22,2024-03-17,2024,3,17,WDS,2.193858695652174
22,2024-03-18,2024,3,18,PM2,87.07419999999999
22,2024-03-18,2024,3,18,RAIN,0.0
22,2024-03-18,2024,3,18,RH,57.74188478260869
22,2024-03-18,2024,3,18,So2,16.92936630769231
22,2024-03-18,2024,3,18,Temp,16.007463913043477
22,2024-03-18,2024,3,18,WDD,106.66385782608695
22,2024-03-18,2024,3,18,WDS,2.239009695652174
22,2024-03-19,2024,3,19,PM2,58.66627705882353
22,2024-03-19,2024,3,19,RAIN,0.0728086111111111
22,2024-03-19,2024,3,19,RH,64.13472222222222
22,2024-03-19,2024,3,19,So2,8.17102
22,2024-03-19,2024,3,19,Temp,15.285833333333333
22,2024-03-19,2024,3,19,WDD,100.99268111111111
22,2024-03-19,2024,3,19,WDS,1.6647453888888888
22,2024-03-20,2024,3,20,PM2,127.4956
22,2024-03-20,2024,3,20,RAIN,0.094861
22,2024-03-20,2024,3,20,RH,85.09333000000001
22,2024-03-20,2024,3,20,So2,6.988644
22,2024-03-20,2024,3,20,Temp,14.755835
22,2024-03-20,2024,3,20,WDD,197.1284
22,2024-03-20,2024,3,20,WDS,1.2936109999999998
22,2024-03-21,2024,3,21,PM2,53.45242773913044
22,2024-03-21,2024,3,21,RAIN,0.20559178260869565
22,2024-03-21,2024,3,21,RH,71.52844739130434
22,2024-03-21,2024,3,21,So2,19.468389863636364
22,2024-03-21,2024,3,21,Temp,16.179938695652172
22,2024-03-21,2024,3,21,WDD,126.85319434782609
22,2024-03-21,2024,3,21,WDS,1.8652958260869565
22,2024-03-22,2024,3,22,PM2,117.86866785
22,2024-03-22,2024,3,22,RAIN,0.0
22,2024-03-22,2024,3,22,RH,66.33105826086957
22,2024-03-22,2024,3,22,So2,29.4058378
22,2024-03-22,2024,3,22,Temp,16.35551260869565
22,2024-03-22,2024,3,22,WDD,156.14190869565218
22,2024-03-22,2024,3,22,WDS,1.9660265652173914
22,2024-03-23,2024,3,23,PM2,74.77205886956521
22,2024-03-23,2024,3,23,RAIN,0.0
22,2024-03-23,2024,3,23,RH,65.44367173913044
22,2024-03-23,2024,3,23,So2,17.752974333333334
22,2024-03-23,2024,3,23,Temp,16.675555217391306
22,2024-03-23,2024,3,23,WDD,182.46542391304348
22,2024-03-23,2024,3,23,WDS,2.189154608695652
22,2024-03-24,2024,3,24,PM2,68.00771147826087
22,2024-03-24,2024,3,24,RAIN,0.0
22,2024-03-24,2024,3,24,RH,63.75250043478261
22,2024-03-24,2024,3,24,So2,10.790232117647058
22,2024-03-24,2024,3,24,Temp,16.68195043478261
22,2024-03-24,2024,3,24,WDD,207.51873434782607
22,2024-03-24,2024,3,24,WDS,2.2073671739130436
22,2024-03-25,2024,3,25,PM2,68.0810333478261
22,2024-03-25,2024,3,25,RAIN,0.0
22,2024-03-25,2024,3,25,RH,62.1198
22,2024-03-25,2024,3,25,So2,24.31348005
22,2024-03-25,2024,3,25,Temp,16.92224695652174
22,2024-03-25,2024,3,25,WDD,126.69658330434783
22,2024-03-25,2024,3,25,WDS,2.2991546086956522
22,2024-03-26,2024,3,26,PM2,53.7663048
22,2024-03-26,2024,3,26,RAIN,0.00014491304347826088
22,2024-03-26,2024,3,26,RH,65.40266956521738
22,2024-03-26,2024,3,26,So2,8.3648877
22,2024-03-26,2024,3,26,Temp,15.367421304347827
22,2024-03-26,2024,3,26,WDD,159.61096730434784
22,2024-03-26,2024,3,26,WDS,2.0357186086956522
22,2024-03-27,2024,3,27,PM2,75.4340398
22,2024-03-27,2024,3,27,RAIN,0.0
22,2024-03-27,2024,3,27,RH,57.960306521739135
22,2024-03-27,2024,3,27,So2,27.875737578947366
22,2024-03-27,2024,3,27,Temp,15.629274782608695
22,2024-03-27,2024,3,27,WDD,209.40209260869565
22,2024-03-27,2024,3,27,WDS,2.2028985217391304
22,2024-03-28,2024,3,28,PM2,87.28846336363637
22,2024-03-28,2024,3,28,RAIN,0.052739909090909094
22,2024-03-28,2024,3,28,RH,64.88804863636364
22,2024-03-28,2024,3,28,So2,8.64603275
22,2024-03-28,2024,3,28,Temp,15.932852727272728
22,2024-03-28,2024,3,28,WDD,175.22894027272727
22,2024-03-28,2024,3,28,WDS,2.279836
22,2024-03-29,2024,3,29,PM2,81.41349242857143
22,2024-03-29,2024,3,29,RAIN,0.0
22,2024-03-29,2024,3,29,RH,64.90501869565217
22,2024-03-29,2024,3,29,So2,28.765488434782608
22,2024-03-29,2024,3,29,Temp,16.453231739130434
22,2024-03-29,2024,3,29,WDD,176.4528752173913
22,2024-03-29,2024,3,29,WDS,2.1973853478260867
22,2024-03-30,2024,3,30,PM2,68.4159444736842
22,2024-03-30,2024,3,30,RAIN,0.0
22,2024-03-30,2024,3,30,RH,65.50537434782609
22,2024-03-30,2024,3,30,So2,15.42581538095238
22,2024-03-30,2024,3,30,Temp,15.010585217391306
22,2024-03-30,2024,3,30,WDD,97.5811056521739
22,2024-03-30,2024,3,30,WDS,1.8010387391304348
22,2024-03-31,2024,3,31,PM2,93.88050117391303
22,2024-03-31,2024,3,31,RAIN,0.0007246521739130436
22,2024-03-31,2024,3,31,RH,63.53028913043479
22,2024-03-31,2024,3,31,So2,27.000098130434782
22,2024-03-31,2024,3,31,Temp,14.891822608695652
22,2024-03-31,2024,3,31,WDD,169.82899565217392
22,2024-03-31,2024,3,31,WDS,1.7230977826086955
22,2024-04-01,2024,4,1,PM2,114.0266
22,2024-04-01,2024,4,1,RAIN,0.0
22,2024-04-01,2024,4,1,RH,78.06194
22,2024-04-01,2024,4,1,So2,3.784758
22,2024-04-01,2024,4,1,Temp,14.11333
22,2024-04-01,2024,4,1,WDD,215.8396
22,2024-04-01,2024,4,1,WDS,1.0475
22,2024-04-02,2024,4,2,RAIN,0.0
22,2024-04-02,2024,4,2,RH,77.63083499999999
22,2024-04-02,2024,4,2,So2,4.9802585
22,2024-04-02,2024,4,2,Temp,14.759445
22,2024-04-02,2024,4,2,WDD,166.15377
22,2024-04-02,2024,4,2,WDS,1.3954165
22,2024-04-03,2024,4,3,PM2,40.13219208333333
22,2024-04-03,2024,4,3,RAIN,0.0012801739130434784
22,2024-04-03,2024,4,3,RH,68.85591826086957
22,2024-04-03,2024,4,3,So2,24.98906095
22,2024-04-03,2024,4,3,Temp,15.878490869565217
22,2024-04-03,2024,4,3,WDD,141.55860043478262
22,2024-04-03,2024,4,3,WDS,1.6646075217391303
22,2024-04-04,2024,4,4,PM2,47.36761156521739
22,2024-04-04,2024,4,4,RAIN,0.007089478260869565
22,2024-04-04,2024,4,4,RH,68.8810995652174
22,2024-04-04,2024,4,4,So2,16.074310695652176
22,2024-04-04,2024,4,4,Temp,15.108973913043478
22,2024-04-04,2024,4,4,WDD,120.8856756521739
22,2024-04-04,2024,4,4,WDS,2.0231460434782607
22,2024-04-05,2024,4,5,PM2,32.60785718181818
22,2024-04-05,2024,4,5,RAIN,0.012575772727272727
22,2024-04-05,2024,4,5,RH,57.52678045454545
22,2024-04-05,2024,4,5,So2,35.5233280909091
22,2024-04-05,2024,4,5,Temp,16.385270454545456
22,2024-04-05,2024,4,5,WDD,129.12986545454544
22,2024-04-05,2024,4,5,WDS,2.1081250454545457
22,2024-04-06,2024,4,6,PM2,49.35872863636364
22,2024-04-06,2024,4,6,RAIN,0.001968608695652174
22,2024-04-06,2024,4,6,RH,60.02972826086956
22,2024-04-06,2024,4,6,So2,21.935771733333333
22,2024-04-06,2024,4,6,Temp,15.148804782608694
22,2024-04-06,2024,4,6,WDD,100.63298
22,2024-04-06,2024,4,6,WDS,2.895712565217391
22,2024-04-07,2024,4,7,PM2,40.97810045
22,2024-04-07,2024,4,7,RAIN,0.0
22,2024-04-07,2024,4,7,RH,58.76474608695652
22,2024-04-07,2024,4,7,So2,21.51651829411765
22,2024-04-07,2024,4,7,Temp,14.821158826086958
22,2024-04-07,2024,4,7,WDD,111.7832152173913
22,2024-04-07,2024,4,7,WDS,2.195452869565217
22,2024-04-08,2024,4,8,PM2,86.46323521739131
22,2024-04-08,2024,4,8,RAIN,0.0
22,2024-04-08,2024,4,8,RH,61.819076521739134
22,2024-04-08,2024,4,8,So2,10.369742913043478
22,2024-04-08,2024,4,8,Temp,15.11654
22,2024-04-08,2024,4,8,WDD,114.01758521739131
22,2024-04-08,2024,4,8,WDS,2.433248782608696
22,2024-04-09,2024,4,9,PM2,96.55398578947369
22,2024-04-09,2024,4,9,RAIN,0.0
22,2024-04-09,2024,4,9,RH,57.904239565217395
22,2024-04-09,2024,4,9,So2,34.000607058823526
22,2024-04-09,2024,4,9,Temp,14.47150352173913
22,2024-04-09,2024,4,9,WDD,107.34482086956521
22,2024-04-09,2024,4,9,WDS,2.6638828260869567
22,2024-04-10,2024,4,10,PM2,112.40203449999998
22,2024-04-10,2024,4,10,RAIN,0.0
22,2024-04-10,2024,4,10,RH,57.183610434782615
22,2024-04-10,2024,4,10,So2,33.81355517647059
22,2024-04-10,2024,4,10,Temp,15.242234173913044
22,2024-04-10,2024,4,10,WDD,122.00581739130435
22,2024-04-10,2024,4,10,WDS,2.098900956521739
22,2024-04-11,2024,4,11,PM2,102.77277752380954
22,2024-04-11,2024,4,11,RAIN,7.247826086956523e-05
22,2024-04-11,2024,4,11,RH,56.21797739130435
22,2024-04-11,2024,4,11,So2,25.417181454545457
22,2024-04-11,2024,4,11,Temp,16.400628695652177
22,2024-04-11,2024,4,11,WDD,149.4817691304348
22,2024-04-11,2024,4,11,WDS,2.183780173913043
22,2024-04-12,2024,4,12,PM2,95.60350108695653
22,2024-04-12,2024,4,12,RAIN,0.0
22,2024-04-12,2024,4,12,RH,57.65426347826087
22,2024-04-12,2024,4,12,So2,19.107848500000003
22,2024-04-12,2024,4,12,Temp,16.54475913043478
22,2024-04-12,2024,4,12,WDD,141.97883465217393
22,2024-04-12,2024,4,12,WDS,2.2567693043478263
22,2024-04-13,2024,4,13,PM2,121.64962347826086
22,2024-04-13,2024,4,13,RAIN,0.20329713043478262
22,2024-04-13,2024,4,13,RH,59.03914826086957
22,2024-04-13,2024,4,13,So2,38.72394705263158
22,2024-04-13,2024,4,13,Temp,16.114342
22,2024-04-13,2024,4,13,WDD,152.41814
22,2024-04-13,2024,4,13,WDS,2.2135265217391304
22,2024-04-14,2024,4,14,PM2,127.1745267142857
22,2024-04-14,2024,4,14,RAIN,0.010634928571428571
22,2024-04-14,2024,4,14,RH,55.698032857142856
22,2024-04-14,2024,4,14,So2,4.2490311
22,2024-04-14,2024,4,14,Temp,18.564862857142856
22,2024-04-14,2024,4,14,WDD,210.0880985714286
22,2024-04-14,2024,4,14,WDS,2.4529793571428575
22,2024-04-15,2024,4,15,PM2,105.41027258823529
22,2024-04-15,2024,4,15,RAIN,0.0006883913043478261
22,2024-04-15,2024,4,15,RH,58.22262130434783
22,2024-04-15,2024,4,15,So2,47.48284095454546
22,2024-04-15,2024,4,15,Temp,16.41205956521739
22,2024-04-15,2024,4,15,WDD,163.43350765217392
22,2024-04-15,2024,4,15,WDS,2.139637739130435
22,2024-04-16,2024,4,16,PM2,72.8761386521739
22,2024-04-16,2024,4,16,RAIN,0.0
22,2024-04-16,2024,4,16,RH,55.93286173913044
22,2024-04-16,2024,4,16,So2,28.833493260869567
22,2024-04-16,2024,4,16,Temp,17.233255217391303
22,2024-04-16,2024,4,16,WDD,173.57128130434782
22,2024-04-16,2024,4,16,WDS,2.1439009130434785
22,2024-04-17,2024,4,17,PM2,118.12442727272727
22,2024-04-17,2024,4,17,RAIN,0.18083330434782607
22,2024-04-17,2024,4,17,RH,58.896013478260876
22,2024-04-17,2024,4,17,So2,30.3984549
22,2024-04-17,2024,4,17,Temp,15.90315695652174
22,2024-04-17,2024,4,17,WDD,135.3514443478261
22,2024-04-17,2024,4,17,WDS,2.2448671304347827
22,2024-04-18,2024,4,18,PM2,93.95373069565217
22,2024-04-18,2024,4,18,RAIN,1.4821621304347825
22,2024-04-18,2024,4,18,RH,74.73879913043478
22,2024-04-18,2024,4,18,So2,11.854382187499999
22,2024-04-18,2024,4,18,Temp,15.002506521739129
22,2024-04-18,2024,4,18,WDD,154.2690508695652
22,2024-04-18,2024,4,18,WDS,1.3577959130434782
22,2024-04-19,2024,4,19,PM2,59.712994173913046
22,2024-04-19,2024,4,19,RAIN,1.3343997391304347
22,2024-04-19,2024,4,19,RH,76.32905782608695
22,2024-04-19,2024,4,19,So2,6.70280904347826
22,2024-04-19,2024,4,19,Temp,14.96598347826087
22,2024-04-19,2024,4,19,WDD,159.37899739130435
22,2024-04-19,2024,4,19,WDS,1.4629227826086957
22,2024-04-20,2024,4,20,PM2,31.115477347826086
22,2024-04-20,2024,4,20,RAIN,0.12827291304347826
22,2024-04-20,2024,4,20,RH,74.28440739130434
22,2024-04-20,2024,4,20,So2,14.40139352173913
22,2024-04-20,2024,4,20,Temp,15.450839130434783
22,2024-04-20,2024,4,20,WDD,168.25351695652174
22,2024-04-20,2024,4,20,WDS,1.6336654347826087
22,2024-04-21,2024,4,21,PM2,45.42701372727273
22,2024-04-21,2024,4,21,RAIN,0.2515273913043478
22,2024-04-21,2024,4,21,RH,72.57711347826087
22,2024-04-21,2024,4,21,So2,24.423118130434784
22,2024-04-21,2024,4,21,Temp,15.78029652173913
22,2024-04-21,2024,4,21,WDD,178.39032956521737
22,2024-04-21,2024,4,21,WDS,1.870875695652174
