IDExpediente,Estado,Regional,Departamento,Municipio,Vereda,Class,TipoCombustible,TipoFuenteEmision,Cuenca,latitude,longitude,estacion_cercana_1,distancia_cercana_1,estacion_cercana_2,distancia_cercana_2,es_cercana
268676.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.563443802002947,-74.1877499626739,4,3.73,23,3.99,True
269936.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Peñas,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.047054914930728,-73.82118476501515,9,6.65,1,12.31,False
270222.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Seco - Río Magdalena,4.300762016114748,-74.81822598347996,16,0.32,5,68.43,True
270832.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Bosatama,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.6074963399821485,-74.21569396988394,23,1.84,3,2.59,True
271292.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.308893694844855,-74.77741078130506,16,4.78,5,63.89,True
272168.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.563306968534716,-74.1880413173923,4,3.73,23,3.98,True
272170.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.563231326221253,-74.18833192385175,4,3.74,23,3.98,True
272438.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOC.USAQUEN CERROS ORIENTALES,EL PÁRAMO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.624962988860181,-74.0279700174176,7,12.4,8,16.47,False
273090.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Concubita,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.06587954496481,-73.83629152108139,9,4.63,1,9.64,True
273994.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Peñas de Boquerón,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.197543188764451,-73.86156977287244,20,2.39,1,8.51,True
274106.0,Sancionatorio,Soacha,Cundinamarca,SIBATE,Chusaca,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),(sin definir),4.548720877365385,-74.24532684940436,5,2.63,3,4.88,True
274748.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Seco - Río Magdalena,4.295490563091735,-74.8179326541322,16,0.32,5,68.61,True
275304.0,Sancionatorio,Sumapaz,Cundinamarca,SILVANIA,Casco Urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),(sin definir),4.4458368622744295,-74.37568308135054,5,17.1,3,23.16,False
275692.0,Sancionatorio,Ubate,Cundinamarca,GUACHETA,Rabanal,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.1349237471511024,-73.68630437125056,9,22.58,20,22.95,False
275776.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,La Laguna,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.0215122661713565,-73.79727403981997,9,10.24,1,16.2,False
276904.0,Sancionatorio,Sabana Centro,Cundinamarca,TABIO,RIO FRIO ORIENTAL,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.957045672237348,-74.06304520573721,13,6.12,10,8.91,False
277174.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Panamá,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.55788621008837,-74.20763998302834,3,3.26,23,4.14,True
277840.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Peñas de Boquerón,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.045031383893091,-73.83678731239856,9,5.14,1,11.41,False
277840.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Peñas de Boquerón,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.052204829977661,-73.83588703399828,9,4.93,1,10.83,True
277840.0,Sancionatorio,Ubate,Cundinamarca,SUTATAUSA,Peñas de Boquerón,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.044777940979889,-73.83688682204244,9,5.15,1,11.42,False
277968.0,Sancionatorio,Alto Magdalena,Cundinamarca,RICAURTE,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.278489030418242,-74.77158229854801,16,5.71,5,64.65,False
277970.0,Sancionatorio,Alto Magdalena,Cundinamarca,RICAURTE,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.279935809286241,-74.77161062362819,16,5.64,5,64.58,False
278282.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.290784321339293,-74.80346207568493,16,1.92,5,67.33,True
278284.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.290314850395054,-74.80268698663401,16,2.02,5,67.27,True
278408.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.587583722669711,-74.21286274130844,3,0.85,23,1.21,True
279376.0,Sancionatorio,Ubate,Cundinamarca,GUACHETA,Santuario,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.164774119467705,-73.66974855048856,20,23.94,1,25.36,False
280458.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.569737244576224,-74.21816018743034,3,1.66,23,3.17,True
280976.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Panamá,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,4.556102615733071,-74.24149786067338,5,3.45,3,3.97,True
281502.0,Sancionatorio,Sumapaz,Cundinamarca,GRANADA,Carrizal,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.545826973984589,-74.28340696370773,5,4.98,3,8.26,True
281670.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Resguardo Oriente,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.542843115173715,-73.63319903209485,11,0.27,21,0.69,True
281696.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),(sin definir),4.414935075781287,-74.74327039844019,16,15.48,5,56.74,False
282068.0,Sancionatorio,Ubate,Cundinamarca,SIMIJACA,Centro,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.305903075807423,-73.77674226037891,20,16.65,1,23.68,False
282348.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO ALTO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.5241400468941,-74.15467818928491,8,1.54,4,9.16,True
282350.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.5242854454399755,-74.1543936239431,8,1.5,4,9.16,True
282352.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.52418267802706,-74.15454008831429,8,1.52,4,9.17,True
282354.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524049739086273,-74.15451970247321,8,1.53,4,9.18,True
282356.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524068994916567,-74.1547191699857,8,1.55,4,9.17,True
282358.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524049739086273,-74.15451970247321,8,1.53,4,9.18,True
282360.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524049739086273,-74.15451970247321,8,1.53,4,9.18,True
282542.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.524036352595385,-74.15442049160498,8,1.52,4,9.19,True
283436.0,Sancionatorio,Tequendama,Cundinamarca,TENA,PEÑA NEGRA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.641435102732765,-74.41418638013744,2,19.32,19,21.59,False
283576.0,Sancionatorio,Alto Magdalena,Cundinamarca,TOCAIMA,MORRO AZUL,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.506071914100044,-74.66060611156067,16,29.05,5,46.28,False
284322.0,Sancionatorio,Chiquinquira,Boyacá,CHIQUINQUIRA,Sucre Oriental,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.558346040461315,-73.82330194303466,21,20.94,11,21.2,False
287776.0,Sancionatorio,Ubate,Cundinamarca,UBATE,CASCO URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.297331888494278,-73.81623024196622,20,13.11,1,20.69,False
288962.0,Sancionatorio,Ubate,Cundinamarca,SUSA,LA GLORIETA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.2636971913742965,-73.7715455095292,20,14.23,1,20.34,False
289234.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,RESGUARDO OCCIDENTE,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.297997736491553,-73.61683410456442,21,26.66,11,27.02,False
289754.0,Sancionatorio,Gualiva,Cundinamarca,VILLETA,CASCO URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.957918983105516,-74.37660277966812,2,27.82,19,30.53,False
290848.0,Sancionatorio,Ubate,Cundinamarca,TAUSA,Rasgatá,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.186102066738321,-73.88370819024968,20,1.55,1,6.48,True
291446.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,CASCO URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.29920243848823,-73.59703221705357,21,26.78,11,27.12,False
291712.0,Sancionatorio,Sumapaz,Cundinamarca,ARBELAEZ,San Roque,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Sumapaz,4.274012700733305,-74.44618631544816,5,35.84,16,41.44,False
292030.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.228254326531621,-73.817855663854,20,7.87,1,14.01,False
292322.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),(sin definir),4.406606637382252,-74.74654889021346,16,14.51,5,57.3,False
292674.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.505384839379195,-74.16251636291659,8,3.56,5,9.25,True
